Date,Open,High,Low,Close,Adj Close,Volume
2019-02-26,619.7999877929688,619.7999877929688,609.9000244140625,614.4000244140625,485.283935546875,27591203
2019-02-27,614.4000244140625,617.7999877929688,611.0,616.5999755859375,487.0214538574219,35079848
2019-02-28,615.2999877929688,619.0,611.2000122070312,612.9000244140625,484.09906005859375,39209744
2019-03-01,616.0,617.0999755859375,612.0,614.0999755859375,485.0469055175781,21081164
2019-03-04,617.5,618.9000244140625,615.5,618.0,488.12738037109375,29820421
2019-03-05,619.5999755859375,624.7999877929688,618.9000244140625,623.4000244140625,492.3926696777344,24419674
2019-03-06,625.2000122070312,627.2999877929688,623.0,623.2000122070312,492.2345275878906,16179971
2019-03-07,625.7000122070312,628.4000244140625,621.2000122070312,624.2000122070312,493.0243225097656,32827298
2019-03-08,622.2999877929688,626.5,620.7999877929688,624.0,492.8664245605469,23411373
2019-03-11,628.0,630.0,624.5,624.5,493.2613220214844,22417621
2019-03-12,624.7999877929688,627.7000122070312,619.2999877929688,626.5,494.8410339355469,25151213
2019-03-13,623.9000244140625,623.9000244140625,619.0999755859375,620.0999755859375,489.7861022949219,26957768
2019-03-14,618.9000244140625,622.7999877929688,617.5999755859375,620.4000244140625,490.0230407714844,43140893
2019-03-15,625.5,625.5,619.0,621.5999755859375,490.970703125,64832938
2019-03-18,623.9000244140625,626.5999755859375,621.9000244140625,626.5999755859375,494.9200744628906,18480624
2019-03-19,625.4000244140625,626.9000244140625,623.2000122070312,623.5999755859375,492.5504455566406,22604426
2019-03-20,625.9000244140625,627.5,623.5999755859375,623.9000244140625,492.7874450683594,36535900
2019-03-21,625.0,631.0999755859375,624.7000122070312,630.0,497.60552978515625,25939221
2019-03-22,628.7999877929688,629.9000244140625,612.0999755859375,613.0,484.17803955078125,33423985
2019-03-25,614.2000122070312,619.5,611.9000244140625,614.2000122070312,485.1259460449219,19549080
2019-03-26,615.0999755859375,617.0,612.0,612.4000244140625,483.7041931152344,16122953
2019-03-27,615.7000122070312,616.0999755859375,609.0,613.0999755859375,484.2569580078125,20758904
2019-03-28,615.5999755859375,620.4000244140625,612.7000122070312,617.7999877929688,487.96929931640625,16314276
2019-03-29,623.5,625.7000122070312,619.5,623.2999877929688,492.3136291503906,24467320
2019-04-01,626.7999877929688,636.5,626.7999877929688,635.7999877929688,502.18658447265625,22443958
2019-04-02,635.9000244140625,648.9000244140625,635.5999755859375,645.9000244140625,510.1641845703125,44529251
2019-04-03,644.0,650.7000122070312,642.0,648.9000244140625,512.53369140625,35727734
2019-04-04,643.9000244140625,648.7999877929688,639.7000122070312,648.5999755859375,512.296630859375,27131085
2019-04-05,648.2999877929688,656.0,648.2999877929688,653.0999755859375,515.85107421875,23664069
2019-04-08,653.0,653.0,649.0999755859375,652.2000122070312,515.14013671875,33490261
2019-04-09,651.5,659.7000122070312,650.0,655.2999877929688,517.5888061523438,17992421
2019-04-10,654.7999877929688,656.2999877929688,649.9000244140625,652.7000122070312,515.53515625,12478388
2019-04-11,650.0,654.5,647.9000244140625,651.4000244140625,514.50830078125,27194072
2019-04-12,651.7000122070312,662.0999755859375,650.7000122070312,658.7000122070312,520.274169921875,20779345
2019-04-15,657.9000244140625,659.0,653.7000122070312,655.9000244140625,518.0626220703125,18741185
2019-04-16,657.5,664.7999877929688,655.2000122070312,662.7999877929688,523.5126342773438,18398193
2019-04-17,661.9000244140625,669.2999877929688,661.0,665.2999877929688,525.4872436523438,22440044
2019-04-18,663.0999755859375,667.7000122070312,662.0,666.5,526.4351806640625,11543853
2019-04-23,665.0,668.7999877929688,663.9000244140625,667.5999755859375,527.3038940429688,19177022
2019-04-24,666.0,667.0,660.0999755859375,662.7000122070312,523.4336547851562,17772091
2019-04-25,662.2999877929688,663.0,658.0,661.9000244140625,522.8018188476562,15125805
2019-04-26,664.2000122070312,668.7999877929688,659.7999877929688,665.4000244140625,525.5662231445312,15542052
2019-04-29,665.2999877929688,671.4000244140625,661.5,669.5,528.8046264648438,16149221
2019-04-30,666.0,668.9000244140625,662.7999877929688,667.0999755859375,526.908935546875,17400703
2019-05-01,667.0,670.0,663.7000122070312,664.9000244140625,525.1712646484375,7117693
2019-05-02,665.0,670.7000122070312,662.7000122070312,667.7000122070312,527.3828735351562,15697997
2019-05-03,683.0,687.7000122070312,679.0999755859375,680.5999755859375,537.5718994140625,36885766
2019-05-07,667.9000244140625,670.4000244140625,659.5,662.2000122070312,523.0386962890625,32277846
2019-05-08,660.5,661.7999877929688,654.7999877929688,659.0,520.5111083984375,15709986
2019-05-09,653.0,653.5,648.2999877929688,651.9000244140625,514.9033203125,16394276
2019-05-10,656.0,659.7000122070312,650.2999877929688,652.0,514.982177734375,12332504
2019-05-13,655.7999877929688,656.2999877929688,647.2000122070312,650.0,513.4025268554688,14066915
2019-05-14,652.2999877929688,654.5,649.7999877929688,653.5999755859375,516.2459716796875,15416780
2019-05-15,658.0,663.2999877929688,656.5999755859375,663.2999877929688,523.9075927734375,20678579
2019-05-16,656.5999755859375,662.2000122070312,654.7999877929688,661.0,528.3331298828125,18422795
2019-05-17,655.0,658.4000244140625,650.5999755859375,654.7000122070312,523.2975463867188,46382914
2019-05-20,652.7999877929688,654.5999755859375,645.0999755859375,650.0999755859375,519.6207885742188,47163282
2019-05-21,655.0999755859375,656.5,651.5,652.5,521.5391235351562,16308850
2019-05-22,656.2999877929688,662.2000122070312,655.0,657.5,525.5355834960938,25886363
2019-05-23,658.2999877929688,661.0999755859375,654.5,659.2999877929688,526.9742431640625,22496900
2019-05-24,660.5999755859375,663.2000122070312,656.5999755859375,659.4000244140625,527.05419921875,13129728
2019-05-28,659.4000244140625,660.2000122070312,654.4000244140625,658.5,526.3348999023438,49747233
2019-05-29,655.0,656.5999755859375,649.2999877929688,655.5,523.9369506835938,24204609
2019-05-30,653.4000244140625,655.7999877929688,651.0999755859375,653.5999755859375,522.4182739257812,30083371
2019-05-31,649.0,650.5999755859375,643.0,645.0999755859375,515.6243286132812,26251968
2019-06-03,641.0,646.9000244140625,638.0,646.9000244140625,517.0631713867188,20754375
2019-06-04,641.0,648.7999877929688,641.0,647.7000122070312,517.7025146484375,25386777
2019-06-05,645.9000244140625,647.4000244140625,641.7999877929688,646.2999877929688,516.5834350585938,19547757
2019-06-06,646.0,649.0,642.0,644.0999755859375,514.8250122070312,20312181
2019-06-07,645.5,651.7999877929688,645.2000122070312,650.9000244140625,520.26025390625,20948802
2019-06-10,652.0,658.4000244140625,651.5,658.4000244140625,526.2548217773438,14083721
2019-06-11,658.2999877929688,660.0,655.9000244140625,655.9000244140625,524.2566528320312,17351528
2019-06-12,651.0,651.7999877929688,647.2999877929688,648.9000244140625,518.66162109375,24704211
2019-06-13,646.4000244140625,651.7000122070312,644.7000122070312,647.9000244140625,517.8623657226562,19935628
2019-06-14,644.0999755859375,646.2999877929688,640.9000244140625,645.5999755859375,516.0238647460938,22598818
2019-06-17,650.4000244140625,652.7000122070312,648.7000122070312,651.0999755859375,520.4201049804688,18311677
2019-06-18,652.5999755859375,659.9000244140625,650.4000244140625,657.5999755859375,525.6154174804688,24605917
2019-06-19,659.7000122070312,661.9000244140625,657.2000122070312,657.2999877929688,525.375732421875,37238206
2019-06-20,656.0,657.0,652.0999755859375,654.0,522.7379760742188,25436195
2019-06-21,652.5999755859375,653.9000244140625,646.0,649.5999755859375,519.2211303710938,81817077
2019-06-24,647.4000244140625,649.0,644.2999877929688,645.7999877929688,516.1837768554688,24890222
2019-06-25,641.7999877929688,647.7999877929688,641.0,647.7999877929688,517.7823486328125,48445802
2019-06-26,646.5999755859375,653.5999755859375,646.0999755859375,649.7000122070312,519.3010864257812,24729542
2019-06-27,655.4000244140625,656.0999755859375,651.5,654.7999877929688,523.37744140625,16166976
2019-06-28,652.4000244140625,659.0999755859375,652.4000244140625,656.9000244140625,525.0560302734375,18964355
2019-07-01,660.0,665.7999877929688,660.0,661.7999877929688,528.9725341796875,21592795
2019-07-02,665.9000244140625,669.7000122070312,661.2999877929688,668.9000244140625,534.6474609375,19646368
2019-07-03,668.7999877929688,671.5,667.4000244140625,671.5,536.7257080078125,14990789
2019-07-04,669.0,673.7000122070312,669.0,671.5999755859375,536.8056030273438,14204643
2019-07-05,670.5999755859375,674.7999877929688,668.7000122070312,672.5,537.52490234375,14302622
2019-07-08,665.4000244140625,669.0999755859375,664.7000122070312,668.5,534.3276977539062,13721036
2019-07-09,666.9000244140625,672.2999877929688,665.7000122070312,670.7000122070312,536.0862426757812,15520978
2019-07-10,670.0,670.2999877929688,666.2000122070312,666.7000122070312,532.8890991210938,17243376
2019-07-11,667.0,667.5,662.7000122070312,664.5,531.1305541992188,14571395
2019-07-12,664.5,667.4000244140625,662.7000122070312,663.4000244140625,530.2513427734375,21943552
2019-07-15,661.9000244140625,668.2999877929688,659.2000122070312,667.2000122070312,533.2887573242188,13937833
2019-07-16,668.2000122070312,673.2999877929688,665.9000244140625,670.5,535.9263916015625,16133814
2019-07-17,670.4000244140625,671.7000122070312,662.4000244140625,664.2999877929688,530.9707641601562,22881036
2019-07-18,663.7000122070312,666.2999877929688,660.5999755859375,661.4000244140625,528.6528930664062,17569609
2019-07-19,664.5999755859375,666.2999877929688,658.2000122070312,662.7000122070312,529.69189453125,22336663
2019-07-22,662.7999877929688,667.7999877929688,660.5999755859375,662.5999755859375,529.6119995117188,16989943
2019-07-23,666.7999877929688,673.7000122070312,665.7999877929688,670.9000244140625,536.2460327148438,23935024
2019-07-24,668.9000244140625,669.2999877929688,655.7999877929688,656.4000244140625,524.6563720703125,32743691
2019-07-25,660.7000122070312,663.4000244140625,653.2000122070312,655.0999755859375,523.6171875,40379179
2019-07-26,659.0,664.7000122070312,658.2999877929688,662.4000244140625,529.4520874023438,19372358
2019-07-29,658.7999877929688,669.0999755859375,657.2999877929688,666.4000244140625,532.6493530273438,28939526
2019-07-30,670.0,671.4000244140625,661.75,664.7999877929688,531.370361328125,24187280
2019-07-31,666.7000122070312,666.7000122070312,655.7000122070312,656.7000122070312,524.8961791992188,23144264
2019-08-01,663.4000244140625,669.5,661.5,666.0,532.3295288085938,26189619
2019-08-02,658.0999755859375,659.0,644.2999877929688,646.0999755859375,516.423583984375,35889165
2019-08-05,634.5999755859375,647.5999755859375,624.7000122070312,626.7999877929688,500.9971923828125,35372385
2019-08-06,630.9000244140625,638.0999755859375,627.0999755859375,627.9000244140625,501.8764953613281,30797806
2019-08-07,629.7999877929688,635.7000122070312,624.2000122070312,627.4000244140625,501.4766845703125,24726471
2019-08-08,632.4000244140625,634.2999877929688,626.5,634.2999877929688,506.9919128417969,31717345
2019-08-09,630.0,631.4000244140625,622.0,622.0,497.1605224609375,46342993
2019-08-12,629.5,630.0,605.7999877929688,611.0,488.368408203125,43239038
2019-08-13,607.2000122070312,617.4000244140625,606.0999755859375,614.2999877929688,491.0061340332031,93973038
2019-08-14,612.7999877929688,615.2000122070312,600.5,602.2000122070312,481.3346252441406,73522526
2019-08-15,597.5,599.0999755859375,588.7000122070312,591.2999877929688,479.0124816894531,45376203
2019-08-16,593.0,598.4000244140625,590.2999877929688,597.2000122070312,483.7920837402344,43473268
2019-08-19,606.0999755859375,610.2000122070312,603.7000122070312,603.7000122070312,489.0576477050781,88663966
2019-08-20,601.7000122070312,605.5579833984375,596.5,596.9000244140625,483.549072265625,28586479
2019-08-21,597.5999755859375,604.0999755859375,597.5999755859375,598.2999877929688,484.68310546875,30450442
2019-08-22,596.0,600.0,590.2000122070312,593.7000122070312,480.9568176269531,45714933
2019-08-23,596.0,596.9000244140625,586.4000244140625,586.4000244140625,475.04302978515625,32769787
2019-08-27,583.7999877929688,585.9000244140625,580.9000244140625,580.9000244140625,470.5874328613281,87907276
2019-08-28,581.2000122070312,585.7000122070312,578.2000122070312,581.7999877929688,471.3164978027344,34461204
2019-08-29,582.5,592.2999877929688,582.5,591.5,479.1744079589844,49361303
2019-08-30,589.2999877929688,598.9569702148438,587.7999877929688,591.4000244140625,479.0935363769531,32847836
2019-09-02,586.4000244140625,597.9000244140625,586.0999755859375,594.9000244140625,481.9288024902344,31821280
2019-09-03,594.5,598.0999755859375,593.0,593.7000122070312,480.9568176269531,29191489
2019-09-04,608.5999755859375,610.4000244140625,602.2999877929688,604.0999755859375,489.3816833496094,47301563
2019-09-05,600.0,601.5,594.510009765625,598.7999877929688,485.0881652832031,29456338
2019-09-06,599.4000244140625,603.4000244140625,597.7000122070312,601.0,486.870361328125,19201345
2019-09-09,603.9000244140625,607.0,599.8989868164062,607.0,491.73101806640625,18598645
2019-09-10,606.7000122070312,616.2509765625,605.469970703125,613.5999755859375,497.0777282714844,37155782
2019-09-11,621.7000122070312,633.5,621.7000122070312,625.5,506.7178955078125,62901996
2019-09-12,627.0999755859375,630.4000244140625,620.2999877929688,626.2000122070312,507.2848815917969,38333416
2019-09-13,624.2999877929688,631.416015625,622.4000244140625,627.427978515625,508.2797546386719,20313383
2019-09-16,623.2000122070312,624.9000244140625,618.5999755859375,618.5999755859375,501.1282043457031,31664868
2019-09-17,616.7999877929688,617.4000244140625,611.4000244140625,612.0,495.7815246582031,24475068
2019-09-18,612.2000122070312,615.7000122070312,609.5999755859375,609.5999755859375,493.8372802734375,24978704
2019-09-19,609.0999755859375,618.2999877929688,607.7999877929688,616.0,499.0219421386719,27015442
2019-09-20,611.5999755859375,616.9000244140625,609.5,615.5999755859375,498.6979064941406,67366773
2019-09-23,612.7999877929688,619.958984375,606.5999755859375,612.9000244140625,496.5106506347656,74627232
2019-09-24,616.0999755859375,617.4000244140625,609.4000244140625,611.2999877929688,495.21441650390625,25055916
2019-09-25,610.0,615.7999877929688,606.5,615.7999877929688,498.85986328125,32072885
2019-09-26,613.2000122070312,624.0,613.0999755859375,619.2000122070312,501.6142272949219,36002425
2019-09-27,620.7999877929688,627.0999755859375,620.0,624.2999877929688,505.7458190917969,24695065
2019-09-30,624.2999877929688,628.2999877929688,624.2999877929688,624.5999755859375,505.98876953125,18087950
2019-10-01,626.5999755859375,627.5,618.0,619.9000244140625,502.18133544921875,19215361
2019-10-02,621.2999877929688,621.9000244140625,603.0,603.0,488.49066162109375,34272748
2019-10-03,613.0,613.7999877929688,596.2999877929688,603.0999755859375,488.57159423828125,39388857
2019-10-04,602.0,602.5,596.7000122070312,601.9000244140625,487.5995788574219,27298761
2019-10-07,597.2000122070312,606.4000244140625,595.1680297851562,604.2999877929688,489.5437927246094,50841813
2019-10-08,610.2000122070312,610.2999877929688,599.2000122070312,599.2000122070312,485.4122314453125,26655566
2019-10-09,602.5,606.7000122070312,600.0,604.5999755859375,489.7867736816406,30552652
2019-10-10,599.5999755859375,602.0999755859375,595.9000244140625,598.0,490.77142333984375,32028797
2019-10-11,598.7000122070312,613.9000244140625,598.5999755859375,607.4000244140625,498.48590087890625,56385331
2019-10-14,609.7999877929688,613.7999877929688,598.7000122070312,607.2999877929688,498.4039306640625,59275022
2019-10-15,604.7999877929688,607.0999755859375,597.5999755859375,605.9000244140625,497.25494384765625,29659645
2019-10-16,601.0999755859375,608.9000244140625,601.0999755859375,603.5999755859375,495.3672790527344,30993938
2019-10-17,607.0999755859375,614.0999755859375,605.4000244140625,606.4000244140625,497.665283203125,30721303
2019-10-18,603.2000122070312,605.7000122070312,600.2000122070312,601.5999755859375,493.7259521484375,19835103
2019-10-21,603.5,605.2000122070312,600.5,604.7000122070312,496.2701110839844,25897808
2019-10-22,606.0,611.5,604.0,610.4000244140625,500.9480285644531,36499769
2019-10-23,607.5999755859375,611.5,606.2000122070312,610.7000122070312,501.1942138671875,20440567
2019-10-24,610.0,617.5999755859375,608.7999877929688,617.4000244140625,506.69281005859375,23213963
2019-10-25,614.5,617.4000244140625,610.0999755859375,617.4000244140625,506.69281005859375,17476986
2019-10-28,598.0,616.4600219726562,587.5,594.4000244140625,487.8169250488281,48842855
2019-10-29,590.0,593.2000122070312,586.4000244140625,588.0,482.5645751953125,34561562
2019-10-30,587.5,588.8189697265625,585.0,588.0,482.5645751953125,23155790
2019-10-31,587.4000244140625,587.4000244140625,579.7000122070312,583.0,478.46112060546875,48915762
2019-11-01,585.5,588.7999877929688,580.0999755859375,588.7999877929688,483.22113037109375,22624395
2019-11-04,591.0,598.5,591.0,596.0,489.1300964355469,20063545
2019-11-05,595.0,599.4000244140625,594.1799926757812,597.9000244140625,490.6894226074219,19063680
2019-11-06,598.5,599.9000244140625,596.2999877929688,598.0999755859375,490.8534851074219,18691244
2019-11-07,598.5,603.5,598.2999877929688,600.7999877929688,493.06939697265625,31217800
2019-11-08,600.5,603.2000122070312,595.5,595.5999755859375,488.80181884765625,19829499
2019-11-11,589.5,590.0,579.0999755859375,586.5999755859375,481.4156188964844,23543529
2019-11-12,586.7000122070312,590.7999877929688,586.2999877929688,588.7000122070312,483.13916015625,17974570
2019-11-13,578.5999755859375,579.2000122070312,572.0,574.2000122070312,471.2391052246094,27174025
2019-11-14,575.0,585.5999755859375,570.2999877929688,570.2999877929688,468.0383605957031,20210438
2019-11-15,572.2999877929688,573.7999877929688,565.9000244140625,573.7000122070312,470.8287658691406,28392355
2019-11-18,575.5999755859375,577.9000244140625,572.4000244140625,575.0,471.8956298828125,16305220
2019-11-19,579.5,587.2999877929688,578.2999877929688,580.7000122070312,476.57354736328125,18312306
2019-11-20,577.9000244140625,578.125,572.7000122070312,576.4000244140625,473.0445556640625,37680545
2019-11-21,571.5,573.5999755859375,567.7999877929688,569.7000122070312,467.5459289550781,26284601
2019-11-22,574.0,582.2000122070312,573.2000122070312,579.7999877929688,475.83489990234375,19027293
2019-11-25,584.7000122070312,587.2020263671875,581.7999877929688,582.7999877929688,478.2969665527344,23067242
2019-11-26,583.5,584.5999755859375,580.7000122070312,582.7999877929688,478.2969665527344,24908386
2019-11-27,586.2000122070312,590.75,583.9500122070312,585.0999755859375,480.1845397949219,20947520
2019-11-28,580.9000244140625,581.4000244140625,577.0,580.7999877929688,476.6555480957031,7545692
2019-11-29,576.0999755859375,580.5,574.8499755859375,576.2999877929688,472.9625244140625,16057691
2019-12-02,576.0,581.5999755859375,569.2000122070312,569.2000122070312,467.1356506347656,19518105
2019-12-03,569.0,570.2999877929688,555.2999877929688,556.2000122070312,456.4666748046875,35814827
2019-12-04,558.0,560.9000244140625,554.2999877929688,558.7999877929688,458.60052490234375,21103852
2019-12-05,557.5,557.5,552.2999877929688,552.2999877929688,453.2660217285156,22470391
2019-12-06,555.5,564.0999755859375,554.5,561.9000244140625,461.1446228027344,17593264
2019-12-09,561.7000122070312,563.5999755859375,559.2000122070312,560.4000244140625,459.91357421875,18409392
2019-12-10,560.5,561.2000122070312,552.5999755859375,558.9000244140625,458.6825256347656,20069260
2019-12-11,564.2000122070312,567.2000122070312,561.5999755859375,561.7000122070312,460.98052978515625,18607613
2019-12-12,567.2999877929688,579.7000122070312,566.4000244140625,576.5,473.12664794921875,23236012
2019-12-13,576.4000244140625,583.5999755859375,573.5999755859375,574.5999755859375,471.56732177734375,32975867
2019-12-16,576.0,590.7000122070312,574.8599853515625,585.5,480.5128479003906,29547723
2019-12-17,590.0,597.4420166015625,587.3599853515625,593.5999755859375,487.1603698730469,27224776
2019-12-18,593.0,600.5499877929688,592.1500244140625,599.0999755859375,491.6741943359375,24464691
2019-12-19,596.5999755859375,600.0,594.6500244140625,600.0,492.4127502441406,89764881
2019-12-20,599.0,602.6500244140625,596.9000244140625,600.2000122070312,492.5769958496094,78085273
2019-12-23,596.5,600.0499877929688,592.2999877929688,599.0,491.5921325683594,34275453
2019-12-24,598.9000244140625,601.5,595.4500122070312,599.4000244140625,491.92041015625,3833136
2019-12-27,598.0,602.9000244140625,596.0,597.7999877929688,490.6072998046875,10059958
2019-12-30,597.5,599.4500122070312,595.5999755859375,596.2999877929688,489.3763122558594,14885299
2019-12-31,593.0,595.1500244140625,589.5999755859375,591.9000244140625,485.7652587890625,6386172
2020-01-02,589.0,598.0,588.7000122070312,595.0999755859375,488.39141845703125,17220449
2020-01-03,592.5,602.0260009765625,586.7999877929688,594.4000244140625,487.8169250488281,16976787
2020-01-06,590.0,592.4500122070312,580.7999877929688,585.2000122070312,480.2667236328125,18984368
2020-01-07,587.9000244140625,588.0,582.5999755859375,583.4000244140625,478.7894592285156,14960529
2020-01-08,580.5,582.5999755859375,576.2999877929688,581.2999877929688,477.06591796875,20405597
2020-01-09,586.0,590.0999755859375,584.8599853515625,588.0999755859375,482.6466369628906,17121609
2020-01-10,588.5999755859375,589.9299926757812,584.5999755859375,584.5999755859375,479.7742004394531,12736356
2020-01-13,592.0,593.2999877929688,584.5999755859375,590.7999877929688,484.8625183105469,19403997
2020-01-14,591.7000122070312,594.7000122070312,587.9000244140625,590.4000244140625,484.5341796875,19490727
2020-01-15,590.0,592.4299926757812,585.5999755859375,589.7999877929688,484.041748046875,19759603
2020-01-16,589.0,592.2999877929688,586.7000122070312,590.9000244140625,484.944580078125,23021631
2020-01-17,591.7999877929688,598.72998046875,591.0,594.0,487.4886474609375,26308573
2020-01-20,594.5999755859375,596.7000122070312,591.4000244140625,592.4000244140625,486.17559814453125,8809260
2020-01-21,586.7000122070312,588.1300048828125,577.5999755859375,585.5999755859375,480.59490966796875,22908044
2020-01-22,586.2000122070312,587.7000122070312,579.0999755859375,581.2000122070312,476.98388671875,27327599
2020-01-23,579.0,582.0,572.0,573.0,470.2542724609375,21430604
2020-01-24,575.5999755859375,585.7999877929688,574.6710205078125,579.4000244140625,475.5067138671875,21990105
2020-01-27,568.0,569.4000244140625,557.7000122070312,559.0999755859375,458.8466491699219,28085403
2020-01-28,563.2000122070312,568.7999877929688,558.75,567.7000122070312,465.9045715332031,18958064
2020-01-29,569.4000244140625,572.0999755859375,565.0,566.2999877929688,464.7556457519531,15334613
2020-01-30,560.0,565.9000244140625,558.7999877929688,563.0,462.0473937988281,18906284
2020-01-31,559.9000244140625,562.5999755859375,550.5,551.7999877929688,452.8556823730469,25062553
2020-02-03,553.0,559.5999755859375,550.9910278320312,555.7000122070312,456.05633544921875,21079256
2020-02-04,562.5,566.2999877929688,561.0,563.7000122070312,462.6218566894531,19748922
2020-02-05,560.4000244140625,571.2000122070312,558.7999877929688,569.0,466.97149658203125,25527275
2020-02-06,573.9000244140625,576.4000244140625,570.5,573.5,470.6645202636719,20422349
2020-02-07,575.0,582.0,572.5999755859375,581.2999877929688,477.06591796875,27087091
2020-02-10,580.4000244140625,581.7000122070312,576.0,578.2999877929688,474.6038513183594,28329554
2020-02-11,584.2000122070312,593.0,583.7000122070312,591.4000244140625,485.3549499511719,39527343
2020-02-12,591.0,596.2000122070312,572.75,595.4000244140625,488.6375732421875,20973287
2020-02-13,590.0,599.0,584.2000122070312,589.9000244140625,484.12384033203125,23430915
2020-02-14,590.5,592.2999877929688,584.5,584.5,479.6921081542969,20014747
2020-02-17,585.4000244140625,593.2999877929688,585.4000244140625,590.7000122070312,484.7803955078125,16734803
2020-02-18,570.0,573.5999755859375,549.5,551.9000244140625,452.937744140625,77292226
2020-02-19,562.5,568.2000122070312,558.7999877929688,559.0,458.7646484375,52906245
2020-02-20,565.0,565.9500122070312,557.7000122070312,559.7000122070312,459.339111328125,35076695
2020-02-21,562.5999755859375,564.0,557.5,562.2000122070312,461.390869140625,51321873
2020-02-24,555.0,558.7999877929688,546.7000122070312,550.7999877929688,452.034912109375,74218385
2020-02-25,555.5999755859375,556.0,537.5999755859375,539.7000122070312,442.92529296875,85272594
2020-02-26,546.0999755859375,556.0499877929688,544.25,555.0,455.48187255859375,50203905
2020-02-27,538.5999755859375,541.5,524.5999755859375,529.2999877929688,451.472900390625,62069456
2020-02-28,525.7000122070312,532.2999877929688,511.5,523.9000244140625,446.8669738769531,103928220
2020-03-02,527.9000244140625,529.7000122070312,511.3999938964844,520.0999755859375,443.62567138671875,97188554
2020-03-03,526.5999755859375,527.5999755859375,507.5,509.79998779296875,434.84014892578125,105976631
2020-03-04,512.5999755859375,517.9000244140625,507.70001220703125,512.2000122070312,436.8872985839844,60988822
2020-03-05,516.5999755859375,518.0,504.20001220703125,506.3999938964844,431.9400939941406,84291009
2020-03-06,500.20001220703125,501.79998779296875,490.1499938964844,493.79998779296875,421.1927490234375,67508614
2020-03-09,475.0,482.8500061035156,464.29998779296875,470.0,400.89227294921875,94880467
2020-03-10,479.5,491.3999938964844,475.3999938964844,478.5,408.1424865722656,81914788
2020-03-11,485.04998779296875,500.20001220703125,479.6000061035156,485.5,414.1131896972656,86386693
2020-03-12,463.04998779296875,469.1000061035156,440.8500061035156,444.6000061035156,379.22698974609375,111137921
2020-03-13,465.5,481.3500061035156,451.6499938964844,465.8500061035156,397.35247802734375,100111907
2020-03-16,453.95001220703125,468.20001220703125,432.79998779296875,464.3999938964844,396.1156921386719,93889087
2020-03-17,475.8999938964844,496.8999938964844,463.0,494.6499938964844,421.9178466796875,90489087
2020-03-18,473.3999938964844,493.1000061035156,472.6000061035156,491.0,418.80450439453125,89926270
2020-03-19,496.5,523.0,494.7749938964844,500.0,426.4811706542969,85072267
2020-03-20,509.3999938964844,515.5,490.0,500.0,426.4811706542969,127089634
2020-03-23,485.5,517.2000122070312,479.5,490.0,417.9515380859375,92499025
2020-03-24,497.95001220703125,515.0,490.5,515.0,439.27557373046875,63332396
2020-03-25,506.8999938964844,514.5,490.3999938964844,509.8999938964844,434.92547607421875,114785625
2020-03-26,490.29998779296875,497.8999938964844,482.20001220703125,497.8999938964844,424.6899108886719,57275522
2020-03-27,479.0,480.8999938964844,465.75,466.54998779296875,397.94952392578125,63712863
2020-03-30,466.5,480.7099914550781,454.75,462.6499938964844,394.6230163574219,46361343
